species_id	count_reads	coverage	relative_abundance	XCA_036
Alcanivorax_jadensis_59365	0	0.0	0.0	XCA_036
Bartonella_elizabethae_53954	0	0.0	0.0	XCA_036
Pseudobutyrivibrio_ruminis_59908	0	0.0	0.0	XCA_036
Bifidobacterium_asteroides_44522	0	0.0	0.0	XCA_036
Knoellia_subterranea_60320	0	0.0	0.0	XCA_036
Burkholderia_cenocepacia_58253	0	0.0	0.0	XCA_036
Pseudomonas_fluorescens_62233	0	0.0	0.0	XCA_036
Riemerella_columbina_59025	0	0.0	0.0	XCA_036
Brevibacillus_borstelensis_53776	0	0.0	0.0	XCA_036
Zimmermannella_faecalis_59885	0	0.0	0.0	XCA_036
Anaplasma_marginale_55765	0	0.0	0.0	XCA_036
Prevotella_bryantii_53955	0	0.0	0.0	XCA_036
Streptacidiphilus_jeojiense_61507	0	0.0	0.0	XCA_036
Pantoea_stewartii_54929	0	0.0	0.0	XCA_036
Leptotrichia_hofstadii_57828	0	0.0	0.0	XCA_036
Ralstonia_pickettii_57911	0	0.0	0.0	XCA_036
Pseudomonas_taeanensis_60351	0	0.0	0.0	XCA_036
Slackia_piriformis_62217	0	0.0	0.0	XCA_036
Lactobacillus_plantarum_54610	0	0.0	0.0	XCA_036
Methylobacterium_populi_61518	0	0.0	0.0	XCA_036
Tepidiphilus_margaritifer_59099	0	0.0	0.0	XCA_036
Thermodesulfobacterium_geofontis_62313	0	0.0	0.0	XCA_036
Ruminococcus_bromii_62047	0	0.0	0.0	XCA_036
Gluconacetobacter_xylinus_61965	0	0.0	0.0	XCA_036
Rhizobium_tropici_62157	0	0.0	0.0	XCA_036
Alteromonas_sp_58422	0	0.0	0.0	XCA_036
Tistrella_mobilis_58598	0	0.0	0.0	XCA_036
Persephonella_sp_59290	0	0.0	0.0	XCA_036
Persephonella_sp_59291	0	0.0	0.0	XCA_036
Frankia_sp_59933	0	0.0	0.0	XCA_036
Ehrlichia_mineirensis_59752	0	0.0	0.0	XCA_036
Anaerophaga_thermohalophila_59207	0	0.0	0.0	XCA_036
Lachnospiraceae_bacterium_56970	0	0.0	0.0	XCA_036
Pyrinomonas_methylaliphatogenes_61552	0	0.0	0.0	XCA_036
Cyanothece_sp_61647	0	0.0	0.0	XCA_036
Neisseria_polysaccharea_62560	0	0.0	0.0	XCA_036
Idiomarina_sediminum_58888	0	0.0	0.0	XCA_036
Streptococcus_oralis_58319	0	0.0	0.0	XCA_036
Coriobacteriaceae_bacterium_58375	0	0.0	0.0	XCA_036
Dickeya_chrysanthemi_57954	0	0.0	0.0	XCA_036
Chryseobacterium_solincola_61671	0	0.0	0.0	XCA_036
Anaerophaga_sp_61385	0	0.0	0.0	XCA_036
Streptomyces_albulus_60352	0	0.0	0.0	XCA_036
Enterococcus_gallinarum_52312	0	0.0	0.0	XCA_036
Helicobacter_pylori_59959	0	0.0	0.0	XCA_036
Helicobacter_pylori_59958	0	0.0	0.0	XCA_036
Helicobacter_pylori_61834	0	0.0	0.0	XCA_036
Kitasatospora_phosalacinea_58242	0	0.0	0.0	XCA_036
Actinomyces_coleocanis_61704	0	0.0	0.0	XCA_036
Rhodospirillum_rubrum_45135	0	0.0	0.0	XCA_036
Arenimonas_metalli_60306	0	0.0	0.0	XCA_036
Burkholderia_thailandensis_54362	0	0.0	0.0	XCA_036
Fibrisoma_limi_59392	0	0.0	0.0	XCA_036
Commensalibacter_intestini_58526	0	0.0	0.0	XCA_036
Bartonella_doshiae_44885	0	0.0	0.0	XCA_036
Agromyces_subbeticus_58681	0	0.0	0.0	XCA_036
Clostridium_stercorarium_52315	0	0.0	0.0	XCA_036
Bacillus_sp_59251	0	0.0	0.0	XCA_036
Cellvibrio_japonicus_61648	0	0.0	0.0	XCA_036
Pseudomonas_fluorescens_61148	0	0.0	0.0	XCA_036
Pseudomonas_fluorescens_61149	0	0.0	0.0	XCA_036
Azonexus_hydrophilus_58718	0	0.0	0.0	XCA_036
Burkholderia_terrae_58119	0	0.0	0.0	XCA_036
Clostridiales_bacterium_60572	0	0.0	0.0	XCA_036
Butyricimonas_virosa_58742	0	0.0	0.0	XCA_036
Thiorhodovibrio_sp_61955	0	0.0	0.0	XCA_036
Bacillus_pumilus_58137	0	0.0	0.0	XCA_036
Campylobacter_sp_60760	0	0.0	0.0	XCA_036
Leuconostoc_pseudomesenteroides_51925	0	0.0	0.0	XCA_036
Acinetobacter_tandoii_58658	0	0.0	0.0	XCA_036
Thermithiobacillus_tepidarius_59106	0	0.0	0.0	XCA_036
Helicobacter_canis_60239	0	0.0	0.0	XCA_036
Thiomicrospira_halophila_59138	0	0.0	0.0	XCA_036
Methylocystis_rosea_58208	0	0.0	0.0	XCA_036
Rhodanobacter_fulvus_59309	0	0.0	0.0	XCA_036
Lewinella_persica_58916	0	0.0	0.0	XCA_036
Streptococcus_dysgalactiae_58236	0	0.0	0.0	XCA_036
Fluviicola_taffensis_62258	0	0.0	0.0	XCA_036
Corynebacterium_timonense_59449	0	0.0	0.0	XCA_036
Segniliparus_rotundus_61988	0	0.0	0.0	XCA_036
Alteromonas_macleodii_57644	0	0.0	0.0	XCA_036
Xenococcus_sp_58339	0	0.0	0.0	XCA_036
Nonomuraea_coxensis_58962	0	0.0	0.0	XCA_036
Marinobacter_manganoxydans_58552	0	0.0	0.0	XCA_036
Mahella_australiensis_62153	0	0.0	0.0	XCA_036
Allochromatium_vinosum_61838	0	0.0	0.0	XCA_036
Rhizobium_leguminosarum_62565	0	0.0	0.0	XCA_036
Buchnera_aphidicola_58317	0	0.0	0.0	XCA_036
Staphylococcus_schleiferi_56081	0	0.0	0.0	XCA_036
Acidovorax_sp_59876	0	0.0	0.0	XCA_036
Acidovorax_sp_59875	0	0.0	0.0	XCA_036
Gloeocapsa_sp_59351	0	0.0	0.0	XCA_036
Paracoccus_pantotrophus_50212	0	0.0	0.0	XCA_036
Campylobacter_peloridis_60331	0	0.0	0.0	XCA_036
Acaricomes_phytoseiuli_58656	0	0.0	0.0	XCA_036
Leuconostoc_sp_62637	0	0.0	0.0	XCA_036
Clostridium_sticklandii_61652	0	0.0	0.0	XCA_036
Azorhizobium_doebereinerae_58394	0	0.0	0.0	XCA_036
Patulibacter_americanus_58988	0	0.0	0.0	XCA_036
Pseudonocardia_sp_62273	0	0.0	0.0	XCA_036
Streptomyces_yeochonensis_60585	0	0.0	0.0	XCA_036
Vibrio_orientalis_33744	0	0.0	0.0	XCA_036
Beggiatoa_alba_61428	0	0.0	0.0	XCA_036
Photobacterium_damselae_62096	0	0.0	0.0	XCA_036
Novosphingobium_acidiphilum_58963	0	0.0	0.0	XCA_036
Symbiobacterium_thermophilum_61141	0	0.0	0.0	XCA_036
Mycobacterium_sp_60249	0	0.0	0.0	XCA_036
Clostridium_phytofermentans_61323	0	0.0	0.0	XCA_036
Pseudomonas_sp_62126	0	0.0	0.0	XCA_036
Legionella_lansingensis_58908	0	0.0	0.0	XCA_036
Leptospira_borgpetersenii_59975	0	0.0	0.0	XCA_036
Demetria_terragena_58789	0	0.0	0.0	XCA_036
Prevotella_sp_60509	0	0.0	0.0	XCA_036
Lactobacillus_sakei_57195	0	0.0	0.0	XCA_036
Pseudomonas_nitroreducens_54558	0	0.0	0.0	XCA_036
Alkaliphilus_transvaalensis_60415	0	0.0	0.0	XCA_036
Psychrobacter_sp_61302	0	0.0	0.0	XCA_036
Bacillus_licheniformis_58033	0	0.0	0.0	XCA_036
Bacteroides_paurosaccharolyticus_59699	0	0.0	0.0	XCA_036
Pseudomonas_putida_62305	0	0.0	0.0	XCA_036
Alpha_proteobacterium_58335	0	0.0	0.0	XCA_036
Kytococcus_sedentarius_61609	0	0.0	0.0	XCA_036
Lactobacillus_sanfranciscensis_62185	0	0.0	0.0	XCA_036
Aggregatibacter_actinomycetemcomitans_57999	0	0.0	0.0	XCA_036
Corynebacterium_sp_60711	0	0.0	0.0	XCA_036
Microcystis_aeruginosa_58066	0	0.0	0.0	XCA_036
Oligella_urethralis_56744	0	0.0	0.0	XCA_036
Acholeplasma_equifetale_60411	0	0.0	0.0	XCA_036
Bifidobacterium_gallicum_34096	0	0.0	0.0	XCA_036
Cyanobium_sp_60954	0	0.0	0.0	XCA_036
Balneatrix_alpica_58729	0	0.0	0.0	XCA_036
Enterococcus_columbae_44734	0	0.0	0.0	XCA_036
Diplorickettsia_massiliensis_59275	0	0.0	0.0	XCA_036
Verrucomicrobium_sp_60383	0	0.0	0.0	XCA_036
Methylomarinum_vadi_61511	0	0.0	0.0	XCA_036
Achromobacter_xylosoxidans_56249	0	0.0	0.0	XCA_036
Pseudomonas_poae_54483	0	0.0	0.0	XCA_036
Pseudomonas_sp_59155	0	0.0	0.0	XCA_036
Haloferula_sp_60353	0	0.0	0.0	XCA_036
Caulobacter_sp_60013	0	0.0	0.0	XCA_036
Lactobacillus_farraginis_59707	0	0.0	0.0	XCA_036
Wolbachia_endosymbiont_61061	0	0.0	0.0	XCA_036
Jonesia_denitrificans_61594	0	0.0	0.0	XCA_036
Sphingopyxis_sp_60791	0	0.0	0.0	XCA_036
Corallococcus_coralloides_59208	0	0.0	0.0	XCA_036
Mobilicoccus_sp_60804	0	0.0	0.0	XCA_036
Lactobacillus_hilgardii_56983	0	0.0	0.0	XCA_036
Actinobacillus_ureae_62439	0	0.0	0.0	XCA_036
Anaerovibrio_sp_59434	0	0.0	0.0	XCA_036
Alkanindiges_illinoisensis_58692	0	0.0	0.0	XCA_036
Nocardia_niigatensis_59471	0	0.0	0.0	XCA_036
Klebsiella_pneumoniae_54688	0	0.0	0.0	XCA_036
Burkholderia_sp_53411	0	0.0	0.0	XCA_036
Bacillus_panaciterrae_58728	0	0.0	0.0	XCA_036
Moraxella_macacae_59638	0	0.0	0.0	XCA_036
Carnobacterium_jeotgali_49590	0	0.0	0.0	XCA_036
Neisseria_subflava_61760	0	0.0	0.0	XCA_036
Lactobacillus_murinus_59691	0	0.0	0.0	XCA_036
Pantoea_sp_61911	0	0.0	0.0	XCA_036
Lactobacillus_parafarraginis_62320	0	0.0	0.0	XCA_036
Bacillus_sp_59406	0	0.0	0.0	XCA_036
Bradyrhizobium_japonicum_56600	0	0.0	0.0	XCA_036
Saccharomonospora_cyanea_62411	0	0.0	0.0	XCA_036
Desulforudis_audaxviator_61605	0	0.0	0.0	XCA_036
Alpha_proteobacterium_59674	0	0.0	0.0	XCA_036
Knoellia_sinensis_60319	0	0.0	0.0	XCA_036
Catellibacterium_nectariphilum_58745	0	0.0	0.0	XCA_036
Philaenus_spumarius_symbiont_59396	0	0.0	0.0	XCA_036
Desulfovermiculus_halophilus_58807	0	0.0	0.0	XCA_036
Cetobacterium_sp_53242	0	0.0	0.0	XCA_036
Pusillimonas_sp_58328	0	0.0	0.0	XCA_036
Gluconobacter_oxydans_48286	0	0.0	0.0	XCA_036
Marinobacterium_rhizophilum_58927	0	0.0	0.0	XCA_036
Rothia_mucilaginosa_62109	0	0.0	0.0	XCA_036
Lonsdalea_quercina_51572	0	0.0	0.0	XCA_036
Carnobacterium_alterfunditum_60573	0	0.0	0.0	XCA_036
Thiorhodococcus_sp_59789	0	0.0	0.0	XCA_036
Clostridium_sp_62634	0	0.0	0.0	XCA_036
Clostridium_sp_62633	0	0.0	0.0	XCA_036
Enterococcus_saccharolyticus_44559	0	0.0	0.0	XCA_036
Butyrivibrio_sp_57178	0	0.0	0.0	XCA_036
Marivirga_tractuosa_62004	0	0.0	0.0	XCA_036
Fischerella_muscicola_61354	0	0.0	0.0	XCA_036
Synechococcus_sp_59355	0	0.0	0.0	XCA_036
Enterobacter_cloacae_58479	0	0.0	0.0	XCA_036
Porphyromonas_levii_59000	0	0.0	0.0	XCA_036
Fusobacterium_perfoetens_60423	0	0.0	0.0	XCA_036
Loktanella_vestfoldensis_58918	0	0.0	0.0	XCA_036
Arenimonas_donghaensis_58706	0	0.0	0.0	XCA_036
Achromobacter_piechaudii_59272	0	0.0	0.0	XCA_036
Glomeribacter_gigasporarum_58478	0	0.0	0.0	XCA_036
Shewanella_xiamenensis_57641	0	0.0	0.0	XCA_036
Sinorhizobium_fredii_56213	0	0.0	0.0	XCA_036
Halomonas_zhanjiangensis_61851	0	0.0	0.0	XCA_036
Deinococcus_frigens_58786	0	0.0	0.0	XCA_036
Campylobacter_lari_61167	0	0.0	0.0	XCA_036
Oceanobacillus_iheyensis_61020	0	0.0	0.0	XCA_036
Planococcus_sp_60852	0	0.0	0.0	XCA_036
Sporolactobacillus_laevolacticus_60350	0	0.0	0.0	XCA_036
Halomonas_titanicae_56683	0	0.0	0.0	XCA_036
Gluconobacter_oxydans_59967	0	0.0	0.0	XCA_036
Elioraea_tepidiphila_58831	0	0.0	0.0	XCA_036
Ferrimonas_futtsuensis_58840	0	0.0	0.0	XCA_036
Arthrobacter_gangotriensis_59877	0	0.0	0.0	XCA_036
Mycobacterium_rhodesiae_62551	0	0.0	0.0	XCA_036
Bradyrhizobium_sp_58221	0	0.0	0.0	XCA_036
Acidothermus_cellulolyticus_61314	0	0.0	0.0	XCA_036
Idiomarina_xiamenensis_62203	0	0.0	0.0	XCA_036
Dickeya_sp_59612	0	0.0	0.0	XCA_036
Desulfotomaculum_alcoholivorax_58803	0	0.0	0.0	XCA_036
Photorhabdus_temperata_55030	0	0.0	0.0	XCA_036
Pseudoxanthomonas_spadix_58430	0	0.0	0.0	XCA_036
Klebsiella_oxytoca_57801	0	0.0	0.0	XCA_036
Phaeomarinobacter_ectocarpi_60619	0	0.0	0.0	XCA_036
Geoalkalibacter_ferrihydriticus_58857	0	0.0	0.0	XCA_036
Tannerella_forsythia_60991	0	0.0	0.0	XCA_036
SAR406_cluster_62595	0	0.0	0.0	XCA_036
Staphylococcus_warneri_61923	0	0.0	0.0	XCA_036
Lactobacillus_ultunensis_61712	0	0.0	0.0	XCA_036
Synechococcus_sp_61636	0	0.0	0.0	XCA_036
Pantoea_vagans_57743	0	0.0	0.0	XCA_036
Leminorella_grimontii_45169	0	0.0	0.0	XCA_036
Rickettsia_typhi_45301	0	0.0	0.0	XCA_036
Pseudomonas_sp_59307	0	0.0	0.0	XCA_036
Prevotella_bergensis_61881	0	0.0	0.0	XCA_036
Criblamydia_sequanensis_60515	0	0.0	0.0	XCA_036
Fervidobacterium_nodosum_61373	0	0.0	0.0	XCA_036
Helicobacter_pylori_59598	0	0.0	0.0	XCA_036
Fischerella_muscicola_61168	0	0.0	0.0	XCA_036
Massilia_sp_60758	0	0.0	0.0	XCA_036
Haemophilus_haemolyticus_58352	0	0.0	0.0	XCA_036
Haemophilus_haemolyticus_58351	0	0.0	0.0	XCA_036
Haemophilus_haemolyticus_58350	0	0.0	0.0	XCA_036
Desulfurobacterium_sp_59289	0	0.0	0.0	XCA_036
Xenophilus_azovorans_59131	0	0.0	0.0	XCA_036
Streptomyces_sulphureus_57871	0	0.0	0.0	XCA_036
Anaerobaculum_hydrogeniformans_61903	0	0.0	0.0	XCA_036
Kaistia_granuli_58894	0	0.0	0.0	XCA_036
Clostridium_sp_61556	0	0.0	0.0	XCA_036
Salinispora_pacifica_60058	0	0.0	0.0	XCA_036
Frankia_sp_58353	0	0.0	0.0	XCA_036
Nostoc_punctiforme_61976	0	0.0	0.0	XCA_036
Pseudoalteromonas_haloplanktis_57908	0	0.0	0.0	XCA_036
Roseovarius_sp_61197	0	0.0	0.0	XCA_036
Yersinia_kristensenii_61733	0	0.0	0.0	XCA_036
Kinetoplastibacterium_blastocrithidii_43515	0	0.0	0.0	XCA_036
Flavobacterium_denitrificans_58844	0	0.0	0.0	XCA_036
Rhodococcus_sp_60052	0	0.0	0.0	XCA_036
Actinomadura_madurae_60348	0	0.0	0.0	XCA_036
Acinetobacter_gerneri_44753	0	0.0	0.0	XCA_036
Sorangium_cellulosum_61543	0	0.0	0.0	XCA_036
Lewinella_cohaerens_58915	0	0.0	0.0	XCA_036
Roseobacter_sp_61196	0	0.0	0.0	XCA_036
Turicibacter_sanguinis_52329	0	0.0	0.0	XCA_036
Dickeya_zeae_57297	0	0.0	0.0	XCA_036
Streptococcus_sp_58554	0	0.0	0.0	XCA_036
Lysinibacillus_fusiformis_53142	0	0.0	0.0	XCA_036
Marinococcus_halotolerans_58928	0	0.0	0.0	XCA_036
Bacillus_boroniphilus_48964	0	0.0	0.0	XCA_036
Burkholderia_cenocepacia_62624	0	0.0	0.0	XCA_036
Prevotella_bivia_55194	0	0.0	0.0	XCA_036
Borrelia_persica_60484	0	0.0	0.0	XCA_036
Alistipes_shahii_62199	0	0.0	0.0	XCA_036
Selenomonas_infelix_62103	0	0.0	0.0	XCA_036
Streptococcus_sp_61583	0	0.0	0.0	XCA_036
Roseovarius_mucosus_59966	0	0.0	0.0	XCA_036
Pandoraea_pnomenusa_53996	0	0.0	0.0	XCA_036
Flavobacterium_sp_59179	0	0.0	0.0	XCA_036
Campylobacter_cuniculorum_58743	0	0.0	0.0	XCA_036
Aggregatibacter_segnis_62447	0	0.0	0.0	XCA_036
Corynebacterium_striatum_61709	0	0.0	0.0	XCA_036
Mesoflavibacter_zeaxanthinifaciens_58941	0	0.0	0.0	XCA_036
Burkholderia_sp_62078	0	0.0	0.0	XCA_036
Arthrobacter_sp_60718	0	0.0	0.0	XCA_036
Clostridium_anorexicamassiliense_59513	0	0.0	0.0	XCA_036
Campylobacter_lari_58359	0	0.0	0.0	XCA_036
Olivibacter_sitiensis_58970	0	0.0	0.0	XCA_036
Gemella_haemolysans_61816	0	0.0	0.0	XCA_036
Intrasporangium_oryzae_60325	0	0.0	0.0	XCA_036
Planctomyces_maris_61298	0	0.0	0.0	XCA_036
Flavobacterium_chungangense_60600	0	0.0	0.0	XCA_036
Listeria_welshimeri_61386	0	0.0	0.0	XCA_036
Olsenella_profusa_59149	0	0.0	0.0	XCA_036
Alcaligenes_sp_60356	0	0.0	0.0	XCA_036
Wolbachia_endosymbiont_58286	0	0.0	0.0	XCA_036
Nocardia_rhamnosiphila_34405	0	0.0	0.0	XCA_036
Psychrobacter_sp_58307	0	0.0	0.0	XCA_036
Brevundimonas_naejangsanensis_58739	0	0.0	0.0	XCA_036
Ralstonia_pickettii_56648	0	0.0	0.0	XCA_036
Corynebacterium_matruchotii_57066	0	0.0	0.0	XCA_036
Clostridium_cadaveris_59910	0	0.0	0.0	XCA_036
Nocardioidaceae_bacterium_61469	0	0.0	0.0	XCA_036
Bacillus_azotoformans_56969	0	0.0	0.0	XCA_036
Staphylococcus_pseudintermedius_53521	0	0.0	0.0	XCA_036
Pseudomonas_synxantha_56835	0	0.0	0.0	XCA_036
Cedecea_davisae_61828	0	0.0	0.0	XCA_036
Prevotella_amnii_56408	0	0.0	0.0	XCA_036
Gluconobacter_thailandicus_57529	0	0.0	0.0	XCA_036
Deinococcus_sp_60713	0	0.0	0.0	XCA_036
Clostridium_pasteurianum_43207	0	0.0	0.0	XCA_036
Chryseobacterium_sp_60752	0	0.0	0.0	XCA_036
Chryseobacterium_sp_60750	0	0.0	0.0	XCA_036
Blastococcus_sp_60270	0	0.0	0.0	XCA_036
Acinetobacter_sp_58355	0	0.0	0.0	XCA_036
Nocardia_paucivorans_59472	0	0.0	0.0	XCA_036
Bacillus_atrophaeus_55742	0	0.0	0.0	XCA_036
Sulfurovum_sp_60844	0	0.0	0.0	XCA_036
Sulfurovum_sp_60845	0	0.0	0.0	XCA_036
Sulfurovum_sp_60843	0	0.0	0.0	XCA_036
Psychromonas_sp_61206	0	0.0	0.0	XCA_036
Acidobacterium_sp_60303	0	0.0	0.0	XCA_036
Cronobacter_muytjensii_59294	0	0.0	0.0	XCA_036
Lactobacillus_rhamnosus_57549	0	0.0	0.0	XCA_036
Coriobacteriaceae_bacterium_60818	0	0.0	0.0	XCA_036
Synergistetes_bacterium_62033	0	0.0	0.0	XCA_036
Flavobacterium_subsaxonicum_44731	0	0.0	0.0	XCA_036
Xylanibacter_oryzae_62511	0	0.0	0.0	XCA_036
Streptomyces_griseorubens_58249	0	0.0	0.0	XCA_036
Tepidanaerobacter_acetatoxydans_47107	0	0.0	0.0	XCA_036
Loktanella_hongkongensis_58917	0	0.0	0.0	XCA_036
Ensifer_sp_60163	0	0.0	0.0	XCA_036
Photobacterium_halotolerans_58993	0	0.0	0.0	XCA_036
Holospora_undulata_55121	0	0.0	0.0	XCA_036
Deinococcus_maricopensis_62173	0	0.0	0.0	XCA_036
Marinimicrobium_agarilyticum_58923	0	0.0	0.0	XCA_036
Pseudomonas_sp_59823	0	0.0	0.0	XCA_036
Rhodococcus_pyridinivorans_54937	0	0.0	0.0	XCA_036
Streptomyces_erythrochromogenes_58252	0	0.0	0.0	XCA_036
Campylobacter_hyointestinalis_62505	0	0.0	0.0	XCA_036
Treponema_sp_60430	0	0.0	0.0	XCA_036
Treponema_saccharophilum_62485	0	0.0	0.0	XCA_036
Acetobacter_aceti_60614	0	0.0	0.0	XCA_036
Bacillus_sp_35049	0	0.0	0.0	XCA_036
Listeriaceae_bacterium_54420	0	0.0	0.0	XCA_036
Anaerovibrio_lipolyticus_60416	0	0.0	0.0	XCA_036
Propionibacterium_sp_59454	0	0.0	0.0	XCA_036
Helicobacter_pylori_62679	0	0.0	0.0	XCA_036
Propionibacterium_sp_59451	0	0.0	0.0	XCA_036
Helicobacter_pylori_62672	0	0.0	0.0	XCA_036
Brachyspira_aalborgi_61157	0	0.0	0.0	XCA_036
Helicobacter_pylori_62670	0	0.0	0.0	XCA_036
Helicobacter_pylori_62671	0	0.0	0.0	XCA_036
Helicobacter_pylori_62676	0	0.0	0.0	XCA_036
Helicobacter_pylori_62677	0	0.0	0.0	XCA_036
Aliivibrio_salmonicida_56849	0	0.0	0.0	XCA_036
Helicobacter_pylori_62675	0	0.0	0.0	XCA_036
Clostridium_methylpentosum_61741	0	0.0	0.0	XCA_036
Photobacterium_aphoticum_62250	0	0.0	0.0	XCA_036
Metascardovia_criceti_58943	0	0.0	0.0	XCA_036
Xanthomonas_vesicatoria_55368	0	0.0	0.0	XCA_036
Empedobacter_brevis_59574	0	0.0	0.0	XCA_036
Corynebacterium_falsenii_60592	0	0.0	0.0	XCA_036
Microbacterium_sp_60740	0	0.0	0.0	XCA_036
Leptolyngbya_sp_59624	0	0.0	0.0	XCA_036
Lachnospiraceae_bacterium_61439	0	0.0	0.0	XCA_036
Streptomyces_sp_60689	0	0.0	0.0	XCA_036
Beijerinckia_mobilis_61035	0	0.0	0.0	XCA_036
Actinopolyspora_erythraea_61488	0	0.0	0.0	XCA_036
Clostridiales_bacterium_52957	0	0.0	0.0	XCA_036
Flavihumibacter_sp_60632	0	0.0	0.0	XCA_036
Prochlorococcus_marinus_58124	0	0.0	0.0	XCA_036
Treponema_caldaria_62224	0	0.0	0.0	XCA_036
Microbacterium_sp_60910	0	0.0	0.0	XCA_036
Buttiauxella_agrestis_62324	0	0.0	0.0	XCA_036
Rothia_mucilaginosa_58144	0	0.0	0.0	XCA_036
Streptomyces_viridochromogenes_59297	0	0.0	0.0	XCA_036
Formosa_agariphila_60197	0	0.0	0.0	XCA_036
Ferriphaselus_sp_60704	0	0.0	0.0	XCA_036
Sulfurospirillum_arsenophilum_60217	0	0.0	0.0	XCA_036
Bdellovibrio_bacteriovorus_55420	0	0.0	0.0	XCA_036
Erysipelothrix_rhusiopathiae_56338	0	0.0	0.0	XCA_036
Chlamydophila_caviae_61033	0	0.0	0.0	XCA_036
Enterococcus_cecorum_44736	0	0.0	0.0	XCA_036
Bacillus_marmarensis_57685	0	0.0	0.0	XCA_036
Proteus_mirabilis_55046	0	0.0	0.0	XCA_036
Brachyspira_hampsonii_59971	0	0.0	0.0	XCA_036
Streptomonospora_alba_60957	0	0.0	0.0	XCA_036
Holdemania_sp_59514	0	0.0	0.0	XCA_036
Tannerella_sp_60461	0	0.0	0.0	XCA_036
Alcanivorax_borkumensis_54471	0	0.0	0.0	XCA_036
Rhodococcus_opacus_58217	0	0.0	0.0	XCA_036
Serratia_marcescens_43442	0	0.0	0.0	XCA_036
Vibrio_sp_59669	0	0.0	0.0	XCA_036
Streptomyces_sp_60656	0	0.0	0.0	XCA_036
Sediminimonas_qiaohouensis_59051	0	0.0	0.0	XCA_036
Moraxella_bovoculi_62223	0	0.0	0.0	XCA_036
Lachnospiraceae_bacterium_61440	0	0.0	0.0	XCA_036
Lebetimonas_sp_62658	0	0.0	0.0	XCA_036
Lachnospiraceae_bacterium_61441	0	0.0	0.0	XCA_036
Paenibacillus_alginolyticus_58973	0	0.0	0.0	XCA_036
Serratia_grimesii_62325	0	0.0	0.0	XCA_036
Paenirhodobacter_enshiensis_58590	0	0.0	0.0	XCA_036
Mannheimia_granulomatis_58222	0	0.0	0.0	XCA_036
Desulfarculus_baarsii_62007	0	0.0	0.0	XCA_036
Wohlfahrtiimonas_chitiniclastica_57893	0	0.0	0.0	XCA_036
Synechococcus_sp_61187	0	0.0	0.0	XCA_036
Clostridium_hathewayi_62211	0	0.0	0.0	XCA_036
Pseudomonas_alcaligenes_59541	0	0.0	0.0	XCA_036
Streptomyces_sp_60659	0	0.0	0.0	XCA_036
Bosea_sp_60787	0	0.0	0.0	XCA_036
Rhodopseudomonas_sp_62627	0	0.0	0.0	XCA_036
Neisseria_weaveri_56837	0	0.0	0.0	XCA_036
Bartonella_vinsonii_53507	0	0.0	0.0	XCA_036
Salinibacter_ruber_61174	0	0.0	0.0	XCA_036
Amycolatopsis_decaplanina_59941	0	0.0	0.0	XCA_036
Burkholderia_grimmiae_58482	0	0.0	0.0	XCA_036
Streptococcus_salivarius_58022	0	0.0	0.0	XCA_036
Streptococcus_salivarius_58024	0	0.0	0.0	XCA_036
Nitrosomonas_sp_61072	0	0.0	0.0	XCA_036
Thiothrix_nivea_62381	0	0.0	0.0	XCA_036
Thermus_oshimai_55214	0	0.0	0.0	XCA_036
Pseudomonas_fluorescens_59651	0	0.0	0.0	XCA_036
Elizabethkingia_meningoseptica_43467	0	0.0	0.0	XCA_036
Bacillus_psychrosaccharolyticus_59357	0	0.0	0.0	XCA_036
Staphylococcus_arlettae_53435	0	0.0	0.0	XCA_036
Hydrogenobaculum_sp_46940	0	0.0	0.0	XCA_036
Helicobacter_pylori_58192	0	0.0	0.0	XCA_036
Comamonadaceae_bacterium_61937	0	0.0	0.0	XCA_036
Asaia_astilbis_59700	0	0.0	0.0	XCA_036
Pseudomonas_aeruginosa_55861	0	0.0	0.0	XCA_036
Oenococcus_oeni_56041	0	0.0	0.0	XCA_036
Clostridiales_bacterium_62395	0	0.0	0.0	XCA_036
Moraxella_catarrhalis_55777	0	0.0	0.0	XCA_036
Thermosipho_africanus_54847	0	0.0	0.0	XCA_036
Serratia_sp_58432	0	0.0	0.0	XCA_036
Streptococcus_thoraltensis_59092	0	0.0	0.0	XCA_036
Nocardia_thailandica_59477	0	0.0	0.0	XCA_036
Alloscardovia_omnicolens_54782	0	0.0	0.0	XCA_036
Tetragenococcus_muriaticus_53913	0	0.0	0.0	XCA_036
Weissella_oryzae_60117	0	0.0	0.0	XCA_036
Pseudoalteromonas_undina_58637	0	0.0	0.0	XCA_036
Lactobacillus_jensenii_51108	0	0.0	0.0	XCA_036
Formosa_sp_59199	0	0.0	0.0	XCA_036
Stenotrophomonas_maltophilia_62375	0	0.0	0.0	XCA_036
Sporosarcina_ureae_59074	0	0.0	0.0	XCA_036
Martelella_mediterranea_58933	0	0.0	0.0	XCA_036
Geopsychrobacter_electrodiphilus_58859	0	0.0	0.0	XCA_036
Chlamydophila_felis_61076	0	0.0	0.0	XCA_036
Haemophilus_parainfluenzae_62356	0	0.0	0.0	XCA_036
Syntrophus_aciditrophicus_61830	0	0.0	0.0	XCA_036
Clostridium_sp_60113	0	0.0	0.0	XCA_036
Pseudomonas_putida_60588	0	0.0	0.0	XCA_036
Gluconacetobacter_xylinus_59996	0	0.0	0.0	XCA_036
